x,y,color
153.8207697,287.656937,1
255.3044982,196.0871973,1
191.932295,70.06584534,0
112.7242325,157.9646244,0
205.5160784,66.30710517,0
159.2871211,120.3276907,0
136.9735003,50.19094355,0
185.0977635,108.9626118,0
261.3226114,156.1623847,1
185.4777767,91.39794906,0
402.3257547,238.6195699,2
304.6595076,237.12678,1
326.2042129,359.5910067,2
281.4816431,153.849616,1
338.9244109,287.9207465,2
385.1924638,194.6041779,2
258.5211339,164.9699608,1
180.0230762,67.74393351,0
192.4102471,170.198392,1
413.7936319,261.9418756,2
339.9356852,315.5276062,2
242.3770505,293.1312092,1
91.38192133,171.1525812,0
112.2027272,101.5506815,0
337.0108797,266.8228131,2
218.7482326,240.6467006,1
92.78392009,149.6030163,0
407.4618489,186.0083329,2
141.5327988,111.860996,0
263.9145598,120.414404,1
202.3125216,210.3986468,1
384.8189706,250.2810889,2
151.9832348,191.9938526,0
301.407289,366.7858178,2
326.885272,289.3130948,2
387.7038796,226.3306927,2
168.9754861,230.1850238,1
196.1753179,281.4358425,1
390.342131,296.8528918,2
335.2633482,296.3670156,2
228.832531,236.7507455,1
221.374133,278.4017554,1
361.3215156,315.1875907,2
302.9400303,129.6600391,1
110.8675813,88.36745786,0
363.7380638,251.5220436,2
309.9033063,327.1904458,2
421.8613474,157.0597322,2
254.8343515,132.5353348,1
194.1159851,97.05106899,0
300.2964693,121.6314332,1
363.9109334,267.0982662,2
175.3872089,49.81463832,0
298.4506048,124.4771421,1
257.1090133,337.5652875,2
413.2396798,238.8413429,2
180.5836366,54.55223963,0
90.35027979,125.387725,0
322.9729786,160.4992422,1
132.8494769,112.8942631,0
140.5329,97.71867755,0
126.0353709,118.2548721,0
395.3515328,295.367789,2
251.5636896,247.2659608,1
321.2528648,125.3484345,1
329.7443222,325.1575168,2
83.83137562,183.3156508,0
338.6662174,140.7762594,1
194.8905297,92.07146076,0
90.60528724,183.1128428,0
97.83724177,176.7601199,0
268.1995908,114.9208394,1
166.5968426,252.4456639,1
304.4603346,328.2589789,2
279.4522411,129.1922911,1
391.7670598,273.6365559,2
263.6191991,158.4165821,1
361.1607803,310.1381114,2
212.9583659,219.8304048,1
396.4857752,197.5704479,2
289.3622422,304.1755676,2
203.3391798,64.23036669,0
231.9673668,217.9484978,1
107.6951437,125.2864734,0
157.8977287,233.751064,1
298.2877291,166.7073539,1
405.8886835,189.5391712,2
139.308873,168.6714734,0
200.5474882,40.75259579,0
343.2977744,304.7661211,2
355.3198957,311.7592323,2
275.7382134,155.5154125,1
306.6267704,323.4586952,2
111.8886478,157.9116278,0
165.6418683,37.53929876,0
349.4906354,316.7582477,2
272.2350718,222.104677,1
398.5406707,233.268517,2
177.9116987,227.2082986,1
213.5948726,224.8044758,1
139.799181,257.5035435,1
182.5551872,39.87126769,0
365.0285175,259.1730948,2
356.4663844,315.2797387,2
73.11693646,123.4401801,0
375.4086265,268.4611674,2
268.5231038,159.2838716,1
103.2231246,128.6286195,0
387.9637589,246.4910361,2
377.8004882,215.3833901,2
116.8628359,165.1156452,0
344.2978473,276.4753028,2
92.6324148,202.1782276,0
203.5189902,208.8619677,1
159.8225256,207.3829643,1
158.2285762,95.26412501,0
209.2375183,88.06751981,0
269.8810009,137.3790577,1
271.7866539,143.9298892,1
310.9515909,346.477961,2
298.7750077,351.989901,2
393.2444477,198.0848527,2
395.0969049,211.2922674,2
247.1331356,204.0535999,1
180.9370857,128.0708254,0
400.9115395,319.6191586,2
93.66388509,74.40357242,0
110.6836985,168.3421004,0
310.3725518,296.3365643,2
338.3233907,257.8867595,2
228.7938943,63.75890278,0
314.6727474,188.079403,1
314.8859962,137.1889259,1
362.1295553,269.781443,2
118.1526259,175.4866387,0
259.3102795,130.3835579,1
146.9380437,62.30768458,0
306.2419393,352.9817518,2
168.933369,54.52235834,0
161.9313723,229.8598277,1
129.9340041,168.5607872,0
125.7294033,105.3954095,0
240.3217173,249.2235732,1
291.2669855,151.2076784,1
184.0308958,62.49026306,0
318.2714984,129.9259936,1
155.1861756,95.6553231,0
279.8435871,168.3748486,1
120.5221364,135.9481328,0
102.9550144,200.8997227,0
312.8942913,114.5057977,1
368.9371082,171.1081529,2
295.6870075,176.4999371,1
169.1238381,66.48108891,0
239.2212295,187.8844387,1
146.9139393,136.8743243,0
191.4328129,251.6656614,1
374.7452631,253.4638974,2
352.7470622,278.128058,2
271.0267569,220.6589221,1
430.9500069,265.8116744,2
233.1454566,292.2402713,1
419.098889,237.0526932,2
328.9659961,121.4629115,1
209.4508595,260.4602991,1
159.4108268,88.57978357,0
108.7871243,176.3660261,0
300.8985306,194.1559836,1
315.1417426,275.6863248,2
107.5574076,102.551011,0
206.5889766,70.57351019,0
306.3936935,287.3354482,2
311.0025092,206.4193527,1
385.8086666,194.8966097,2
306.788208,357.2687611,2
316.5546188,351.8977083,2
150.1127066,90.58289352,0
356.4830323,309.1503328,2
379.3920083,260.3756943,2
220.6407104,218.5395773,1
317.7845138,368.2352085,2
283.3443162,160.9840576,1
254.1246005,184.6683669,1
411.5303644,232.5221666,2
142.3374357,249.6515264,1
80.36773325,203.5679771,0
316.6620896,322.3821827,2
408.8345949,225.5927508,2
351.6035381,285.8107158,2
219.0653027,207.694967,1
332.2438933,333.3604133,2
153.8474522,66.65974999,0
201.047024,220.7599762,1
275.2526247,205.0758014,1
282.5040096,172.1839183,1
232.3235382,137.0637117,1
79.65526522,192.6998859,0
281.6069564,177.6608047,1
276.9883776,133.5570749,1
89.36152465,195.257762,0
386.22285,173.2450642,2
199.5007025,244.1231911,1
145.0483255,146.8907172,0
262.6781535,137.7576313,1
345.8681317,333.7471,2
310.8548005,298.6311648,2
156.0126591,144.1587247,0
134.721409,159.5231607,0
147.0284606,99.08860931,0
104.2695135,147.5119907,0
335.7039164,277.1355797,2
179.5503705,70.08832232,0
281.0961366,255.5335264,1
193.7696289,90.13467421,0
411.027662,209.8763869,2
104.6553805,163.1454455,0
446.5468794,198.5642941,2
252.6536003,226.222469,1
344.3088218,268.6389081,2
68.52195054,124.7525109,0
335.3373856,283.4526326,2
297.9431002,219.9370722,1
313.6965908,139.2930819,1
322.5886278,120.041406,1
285.4810014,190.7796342,1
363.3218533,243.0111859,2
307.4922468,334.6496989,2
182.3607962,77.09699765,0
326.4228974,298.1773575,2
330.95087,299.6778592,2
225.4263667,223.6795012,1
226.0396876,149.5426173,1
345.0179958,303.3863802,2
103.2508053,169.3984643,0
347.2993164,248.2866501,2
134.789465,126.1232475,0
235.5729987,230.0510093,1
420.6368311,172.9533802,2
260.7933306,96.28588372,1
167.8640161,285.890613,1
139.904706,237.0590578,1
365.3686578,284.2906409,2
315.6013684,272.6451157,2
229.279143,224.026222,1
169.2252371,70.83665541,0
354.5579513,284.765029,2
307.5021633,120.6549652,1
295.8558715,345.1509589,2
250.617119,173.4170874,1
344.9926022,272.1890303,2
376.5512181,255.7971224,2
404.1435233,226.0771303,2
195.2466133,257.459076,1
258.3834497,179.3661398,1
356.5788878,216.6920569,2
174.3047349,90.22621937,0
331.013184,159.3360561,1
289.63719,217.4652837,1
228.3950011,219.5177772,1
280.2060863,217.035433,1
147.2784004,112.5800874,0
115.9945884,174.7677608,0
131.2411399,99.06659546,0
65.93194246,149.28224,0
304.5223922,231.9569383,1
267.8915942,223.7772367,1
266.6668337,153.5801874,1
371.2220672,227.0160449,2
343.7971982,313.3444964,2
261.3483406,132.649539,1
182.824902,280.9739921,1
274.4803354,149.5505548,1
386.4668274,258.1900299,2
171.0770998,66.64138533,0
298.2590433,129.0215122,1
195.6926666,246.2084984,1
254.6140449,253.0090263,1
320.0086157,318.6263036,2
228.4533611,236.9022452,1
138.3466601,104.4025504,0
181.8284201,204.6324014,1
397.2271972,227.7553762,2
322.6819155,152.6080346,1
125.6456173,107.2511173,0
272.4136905,245.3538134,1
145.8026265,136.2355405,0
189.3650838,282.8303152,1
375.9931803,333.6298196,2
232.3813077,240.7076849,1
297.6337862,133.2341494,1
140.6498407,110.4565136,0
422.9372609,259.5197693,2
302.7729712,160.7387366,1
293.8805611,357.5116207,2
262.3927058,164.2494654,1
222.6220888,203.160375,1
234.9034346,260.8501958,1
227.8189748,165.8957813,1
290.8215437,153.9701,1
263.0985054,244.010194,1
391.4032172,197.0243672,2
66.9551343,203.0945886,0
315.8260894,161.9066023,1
143.6514083,94.65334164,0
192.212156,284.0968034,1
125.4035761,134.983846,0
332.1332751,305.5393031,2
311.1630685,371.0510686,2
277.5944868,83.22784101,1
383.6565889,269.2131645,2
240.6069479,176.830476,1
371.8598411,199.3539822,2
286.8753021,224.2186709,1
117.4602437,139.7922215,0
285.3927633,104.7321244,1
429.1489226,254.4416348,2
138.180614,127.3729888,0
348.1856644,266.4364562,2
111.5904479,188.7792027,0
369.3635712,276.1031408,2
424.6627298,168.4755372,2
311.3351879,327.7435634,2
321.0696969,142.7070607,1
257.4892706,231.4787736,1
327.3278816,128.2081791,1
374.2391021,312.3489669,2
366.0897179,314.4574793,2
219.2931972,220.5464882,1
287.2625619,96.53137013,1
342.2414576,256.1999804,2
217.5128407,226.4912817,1
306.8337116,234.4577463,1
267.1735344,196.8910499,1
180.2140465,87.51767951,0
203.3449094,100.6471445,0
341.7090094,363.278444,2
257.7546857,201.1967991,1
176.3799609,134.4464549,0
250.4705048,171.0434129,1
400.9099957,301.7123476,2
295.0050689,120.9936707,1
375.0495044,216.0937967,2
377.6236187,230.7103334,2
253.2490741,272.951869,1
154.0347485,83.3983881,0
299.6496024,153.1840275,1
196.4325738,44.75062196,0
176.1806283,239.5709388,1
356.9874705,281.3010418,2
244.7784525,171.5764383,1
333.403193,313.5219558,2
331.9882081,181.0796417,1
333.2820395,145.1030082,1
155.2173908,97.54469562,0
212.8350624,65.2470579,0
408.2272271,196.4650972,2
98.71033064,169.1110648,0
391.7407498,157.686315,2
159.8197613,117.9564374,0
364.1106959,331.6312369,2
322.5073401,315.8349759,2
388.8231446,276.5325431,2
104.1595114,192.4834794,0
211.7183663,250.8943308,1
232.0078031,280.8607583,1
365.8215331,263.7163839,2
155.2810224,108.6737316,0
307.6187903,236.6629226,1
162.6240569,122.465091,0
316.8519996,316.1953047,2
384.5449314,167.4246174,2
269.1198241,218.637535,1
177.2813543,270.5510169,1
130.1092935,120.6280614,0
102.3395527,115.7407089,0
399.8913016,262.2648826,2
283.7817186,133.1255019,1
198.1552191,109.8712872,0
247.9660895,131.6189558,1
205.774979,208.823901,1
317.1657705,138.8229245,1
169.8971562,148.5175239,0
191.6179898,240.0201093,1
265.3882589,164.9846005,1
217.8639065,172.5406616,1
377.4122611,233.1290336,2
310.1956303,198.7010173,1
320.534331,275.2471941,2
165.103374,83.18240267,0
105.0190705,125.9466195,0
239.1419589,158.2721559,1
120.1629756,142.3345472,0
187.712128,67.05101274,0
287.0707704,213.2685616,1
120.1228233,83.65028966,0
217.0420774,249.9815471,1
215.8929377,239.2798141,1
319.8719876,300.6732053,2
302.0225053,127.271945,1
113.390396,168.2133691,0
444.1204902,209.9440684,2
195.1493598,76.2220526,0
322.1870215,292.0361958,2
390.3738192,269.681897,2
178.9193912,303.9611005,1
407.1797935,177.3831778,2
299.6500646,133.1033186,1
288.0441487,119.7694866,1
160.787685,40.51857866,0
138.5883652,104.3348177,0
207.7520377,250.0699404,1
148.1985866,96.34656827,0
381.6860711,162.6231248,2
249.7831884,208.2101472,1
272.2270974,188.4941282,1
253.4457364,185.4272176,1
271.2563428,360.489713,2
394.5958377,237.7505058,2
115.2771723,60.08656731,0
377.4041882,243.7022335,2
182.2875419,279.0380792,1
151.9366521,125.9072701,0
221.700671,238.3763401,1
323.4458339,332.2932373,2
252.4327455,145.0685211,1
248.8698574,144.2388998,1
223.7515791,201.1391632,1
223.2756299,262.2853891,1
275.3889872,177.864431,1
146.0494679,85.7615745,0
188.0228117,252.0323084,1
159.2273606,123.8212482,0
180.0732241,83.35638485,0
385.9836684,281.7421848,2
329.7391225,331.5599864,2
269.2954575,357.3171542,2
71.52376586,182.4412223,0
161.9543436,100.8420974,0
415.836021,238.4848429,2
80.69630554,199.1147516,0
296.238675,189.4976696,1
94.87001944,171.6929887,0
322.4660427,315.0445227,2
281.5946989,176.3647857,1
274.775686,141.7145553,1
137.3061605,169.592787,0
253.3087427,238.1420467,1
303.7013232,351.6560953,2
224.6378522,242.1747977,1
176.3879795,282.455198,1
121.0278076,150.5964674,0
114.0826242,151.8355571,0
148.45728,266.8961269,1
85.62574186,185.9820857,0
290.2547819,258.0608266,1
181.4464477,225.977503,1
320.2316106,296.3000041,2
123.5862016,153.8371584,0
402.8391471,223.3843168,2
189.4477732,71.72331708,0
171.3163662,57.3509869,0
117.9278468,99.41653303,0
136.503186,174.1902815,0
351.9362394,261.1850213,2
178.7090233,209.8470459,1
198.4285027,189.6586873,1
276.7168548,93.13218468,1
121.6972137,102.7219462,0
374.2541381,242.5101098,2
391.4137123,243.9314425,2
399.7322955,311.4739165,2
297.3861718,173.4930436,1
353.5733369,269.0702993,2
71.21694294,184.0334594,0
219.9074926,67.51075118,0
278.4858878,183.3103136,1
206.999293,104.9845266,0
325.3098904,173.9644115,1
164.344,121.5968211,0
218.6191921,250.0508831,1
331.9642972,275.7078603,2
227.96379,217.7342711,1
286.8836117,248.1835215,1
162.7865099,271.9584353,1
328.975663,274.9560573,2
229.9372769,44.0897305,0
210.2039985,209.9647544,1
126.576791,114.8209565,0
350.5264247,298.7137113,2
312.1987507,128.0983869,1
272.7427999,204.2473946,1
314.5048963,133.9630112,1
279.1169821,215.1335486,1
233.3756617,183.5725525,1
181.4483102,108.7188935,0
263.6602771,141.7805167,1
387.9264529,235.9465536,2
328.9471885,326.2801399,2
245.6368032,299.928461,1
394.3705325,172.6432928,2
143.8491179,103.738303,0
254.8497713,362.111514,2
209.0825952,217.2958066,1
307.6775411,203.140823,1
383.5241194,222.6853971,2
147.8797475,69.91408632,0
101.0210783,179.5390208,0
138.9403072,156.5180478,0
364.352223,254.0181536,2
300.861586,324.1162061,2
197.4723103,98.45143767,0
187.8872915,42.91652285,0
405.1064488,220.5710431,2
382.4093993,308.8305838,2
120.7130847,167.6845087,0
196.1701145,42.11550534,0
308.3652146,317.2411064,2
253.4086387,249.2044964,1
338.9724348,290.6097794,2
164.7422826,52.34941448,0
409.515601,283.9664913,2
338.522326,283.6723385,2
163.532275,298.9778187,1
114.6651787,109.6448016,0
278.2917349,149.060298,1
309.419989,314.231859,2
276.0035298,207.9360832,1
324.3758423,372.325074,2
150.0288054,76.88913194,0
375.3208973,240.9353017,2
370.4451392,337.3318875,2
290.9545079,180.4552635,1
192.7029895,189.9144868,1
228.3371045,82.51124871,0
132.8347269,78.07610596,0
127.8469382,84.99403591,0
184.1030307,261.0292024,1
311.3393798,165.0408389,1
271.8984618,176.7364396,1
253.9459222,189.1206073,1
318.243937,199.6828377,1
111.3318251,65.38037087,0
314.28858,327.9231068,2
333.3510789,270.5055998,2
253.8352988,246.1478416,1
160.4890727,85.86810033,0
122.7492242,121.1441635,0
193.1496878,257.9540205,1
379.1546718,239.0875803,2
428.4631081,178.4345938,2
135.3563546,71.02081643,0
314.2466785,353.6953249,2
317.8318545,245.0050929,1
320.9515602,367.3122859,2
409.3190548,276.9751803,2
377.9161502,244.9523166,2
335.2868455,337.7616649,2
122.4996524,143.8311391,0
341.3395643,168.2745637,1
171.3780753,74.71325326,0
314.6891331,325.0627635,2
153.1498005,107.8678968,0
264.0306647,339.7530305,2
150.4068629,147.3979382,0
145.6920612,82.5265224,0
272.2299991,138.6937628,1
194.5032279,231.1975826,1
89.72364457,174.8960326,0
271.3159354,191.5034539,1
104.0683685,150.1807907,0
82.44611517,168.3023406,0
400.4666565,219.3316128,2
274.2351101,205.2953967,1
132.8893717,107.8374111,0
80.70095545,147.1726097,0
253.5608421,287.4351907,1
186.7653167,208.2685099,1
354.7298722,343.6320711,2
258.774046,191.537407,1
118.107347,145.3881005,0
414.7057137,192.9931865,2
227.0986626,189.8961903,1
366.816507,313.7651649,2
86.58793002,120.1023672,0
140.8128738,76.96124009,0
148.2986601,99.0452943,0
82.19117587,128.3841562,0
292.5841117,144.2217109,1
330.9285923,278.4606302,2
343.2617471,319.2157592,2
412.8964991,255.3033578,2
207.1914662,232.5528358,1
287.713733,111.852593,1
229.8623987,280.5576083,1
364.0435633,334.548702,2
148.4121248,100.0126233,0
368.6749247,262.3416415,2
260.5294557,258.1179703,1
174.0180968,62.43956755,0
249.9991763,215.1256743,1
191.1771978,286.637177,1
99.35182646,85.0746966,0
262.37518,230.7015888,1
256.4790482,143.5169565,1
97.56308683,142.870804,0
368.1732328,254.5284939,2
359.1152769,299.5030932,2
268.4795374,191.6264122,1
253.3966512,135.5946144,1
220.392641,258.5284807,1
195.8832416,209.8456238,1
330.4403106,282.568418,2
288.2670536,92.11394735,1
136.4276269,147.1384106,0
134.5494828,138.1031538,0
260.375638,250.1352319,1
395.9030725,223.5828881,2
77.31599849,159.7517399,0
200.4640016,88.07037127,0
86.31198226,160.6299644,0
292.4232268,163.4855339,1
367.9636674,261.6323906,2
121.7774497,206.2512359,0
93.51492599,145.7290239,0
127.9564796,115.1495477,0
192.5259942,277.984545,1
216.4436562,253.6444793,1
399.2008215,297.8591497,2
341.172037,301.122576,2
400.5016315,178.8078848,2
302.0130343,329.3000907,2
337.8705621,287.4163597,2
387.8454694,294.5628956,2
186.2040949,77.12750586,0
360.3359832,340.4676675,2
268.1969775,227.1029375,1
405.4072888,289.3225436,2
325.5618515,356.8596356,2
287.3085068,146.3798339,1
114.0541664,108.842397,0
304.0168694,158.2827465,1
274.5371295,240.5556141,1
402.9902374,255.8586124,2
292.7274381,117.2893489,1
212.276953,61.71851115,0
208.3621473,281.5011039,1
270.0416141,158.2294638,1
214.7217522,150.3370147,1
357.8013843,315.3341732,2
395.2496232,186.7171709,2
328.6435786,285.1810761,2
117.3474017,86.42383939,0
367.7004622,279.6694214,2
272.3151062,258.7025389,1
280.3295362,111.9840336,1
178.1059051,192.7577212,1
142.2227346,175.3834453,0
383.6109571,252.7811548,2
115.4862228,103.0662089,0
397.9098099,190.0199417,2
373.9283896,241.9423325,2
426.988118,233.6151428,2
226.2583727,234.8452197,1
282.8857233,216.8545675,1
289.011346,147.8415136,1
245.8412898,129.6771253,1
427.9992726,189.686728,2
88.49393102,121.7495016,0
200.1720319,71.81903432,0
182.4900061,85.35406014,0
250.0556565,217.8785653,1
162.8913251,242.4406444,1
233.5924251,219.5582222,1
312.9818406,323.2833027,2
111.2228888,100.7332671,0
277.92669,185.1490788,1
163.9445133,69.01332385,0
312.4838819,117.8324686,1
248.6217352,238.0174108,1
334.970136,299.8399409,2
262.1222675,136.8809157,1
242.1327925,124.9076968,1
338.9135103,313.6621742,2
365.4590032,282.352301,2
417.2591687,195.3372365,2
321.6651632,372.8983508,2
211.5267281,179.1360732,1
298.5778836,160.5802421,1
380.6826257,295.1789179,2
352.7375573,292.8707948,2
261.4319785,160.8533857,1
247.2377621,235.8216627,1
278.6840751,145.9115932,1
100.4778271,166.9937402,0
139.0027749,119.4996786,0
414.6790423,269.9385964,2
96.03210477,152.6851863,0
329.2322247,333.4540224,2
157.1264733,67.70853444,0
152.7736234,80.21513875,0
210.637685,245.4528404,1
223.4327004,64.62121257,0
110.4475477,117.1160157,0
217.0946773,62.17363992,0
171.4158159,251.7211052,1
266.6352822,236.0849767,1
282.3881411,329.9142057,2
280.0160039,109.892806,1
293.9593295,198.8008411,1
261.7746572,162.9186336,1
109.7981145,148.8987624,0
354.5399102,254.3857198,2
194.6137152,48.04220848,0
400.5514773,218.77944,2
373.1305063,286.1725035,2
184.4831901,119.8579978,0
319.8831814,310.2057647,2
128.1250958,89.3161564,0
120.0776822,154.7887271,0
323.5103431,348.7052635,2
278.9369433,209.3466479,1
243.9116326,145.9301893,1
237.5333324,196.106223,1
242.6986118,191.2243232,1
218.7350172,232.6497173,1
240.8979877,260.9524947,1
124.1749262,117.0410549,0
218.241511,87.62111355,0
162.0965058,266.2938147,1
205.3303675,223.7118549,1
183.3774228,246.6633143,1
217.4011834,173.82443,1
396.49913,214.9961037,2
396.198303,198.5352912,2
442.4343822,201.1450884,2
215.7489745,70.99772434,0
309.4043389,345.1614045,2
304.2176389,304.9728728,2
271.4391543,248.2175872,1
250.8215068,224.252499,1
188.9685223,216.0807188,1
167.8818606,84.79510139,0
128.0183869,102.2957547,0
287.6080133,334.1366193,2
91.44850909,202.7540446,0
302.2491482,320.8258234,2
311.2210571,321.1260453,2
95.60924947,191.2234736,0
277.7116692,89.39392522,1
372.5971029,265.8105891,2
196.2195518,231.5428971,1
170.6095691,148.8723092,0
207.5823055,89.16450312,0
331.8311891,309.3249048,2
192.8645645,222.5635994,1
112.9768109,149.2504112,0
332.5834346,314.5168258,2
131.1133681,240.9955952,1
132.9777192,142.7714788,0
208.0881958,66.97244738,0
408.708964,194.4789289,2
284.1137156,171.1882386,1
321.7739668,277.1784109,2
155.3784889,220.5389569,1
411.0831541,224.0026383,2
108.3569654,175.8531349,0
350.3931474,287.3681984,2
243.4498943,192.6416036,1
190.317349,46.43168789,0
195.0945447,60.97963347,0
211.3402237,265.7795009,1
214.1389322,228.10978,1
191.4954453,246.4569921,1
357.3768785,246.7852312,2
254.1784394,187.6464024,1
142.6237675,265.2600142,1
300.3521329,227.0093911,1
404.6919483,248.3563183,2
336.5725429,326.8066024,2
277.6120795,248.8147475,1
294.3744729,369.2583078,2
372.4631194,225.7352812,2
348.9423269,103.4712284,1
167.3528159,94.1920748,0
195.4902783,236.7669435,1
325.0196548,285.558108,2
236.5269092,232.4129272,1
290.1753746,223.1550268,1
342.8380046,148.4519213,1
413.6720584,277.2140602,2
119.9924755,123.8695264,0
333.7666502,315.7115996,2
102.6130349,141.5439762,0
103.9344598,109.2352088,0
229.6070019,64.44874716,0
158.7955455,70.5463549,0
125.8742553,152.6598416,0
327.4465843,309.5450814,2
242.2420167,184.5425376,1
163.0138853,67.17055236,0
323.3998154,283.636519,2
308.710969,343.0240148,2
328.2147835,352.4550479,2
113.0362914,99.90764414,0
122.386481,147.1224708,0
247.2041183,272.2664418,1
353.9468005,249.7761199,2
417.2153125,253.5370722,2
246.3586933,117.8539927,1
304.1695361,131.5421713,1
198.7726401,180.3770063,1
416.3402408,227.4067109,2
91.93016172,175.7199664,0
179.4076194,102.2392278,0
385.7992624,248.0745106,2
259.4758906,187.0458786,1
331.5471853,334.474263,2
375.6623496,301.089555,2
353.4591606,232.6663764,2
428.9294518,229.4525028,2
186.5099435,238.515873,1
116.0078223,109.6213434,0
119.6813941,90.44309968,0
329.016734,338.5343992,2
299.8037567,131.6862596,1
329.5089602,163.2408107,1
244.4951824,232.8052154,1
128.0868879,96.45204508,0
140.1060196,66.47046573,0
351.2091594,258.1997615,2
241.305813,228.5340103,1
338.3844455,288.5398776,2
305.1245441,252.252905,1
183.5696846,234.0011792,1
341.8559449,174.8247929,1
91.33726054,163.1293634,0
200.3517238,90.15364961,0
324.0154446,112.745574,1
424.6367491,199.0643822,2
224.7240863,220.611491,1
388.9456681,224.9708847,2
366.7555553,266.7763216,2
423.1620395,250.8238274,2
409.9941738,243.5936537,2
87.50571511,167.691177,0
304.4238418,222.3700119,1
185.2728481,59.98461622,0
362.171611,256.3336347,2
246.3423332,125.8777699,1
267.6286556,244.0576607,1
137.92713,92.04334695,0
175.5518165,265.2651862,1
377.8712583,238.2054368,2
377.3796181,247.4593323,2
88.05769475,137.9602647,0
228.2731314,221.0467168,1
177.2754135,230.7953432,1
71.8691261,109.8859599,0
383.6864848,274.4645405,2
111.6213844,113.5202735,0
377.3335046,193.5722196,2
128.7268995,146.6630174,0
231.7315685,217.0378756,1
398.7365402,317.3260512,2
218.9155665,264.7040962,1
134.3517542,151.7580868,0
393.1872402,230.0135476,2
270.7851572,231.848421,1
253.7249372,139.6172742,1
140.4148686,126.274327,0
437.4691667,188.8185649,2
347.7199679,307.3383724,2
217.7428335,200.3185773,1
165.6033622,215.361454,1
215.5952408,173.2440645,1
211.6629133,86.75619076,0
324.6882411,217.2618185,1
322.5579224,323.9073278,2
311.1758096,109.735894,1
313.5579516,315.5752767,2
87.36964142,180.6842467,0
172.9285875,80.46070435,0
155.7616596,152.4511008,0
303.9728446,339.5064161,2
352.9568146,330.5585315,2
161.0435521,71.49561371,0
128.3268979,147.2970692,0
398.4781925,182.3206859,2
377.3538483,279.665722,2
201.5605438,241.3410366,1
245.0355584,207.3814497,1
273.7814937,180.6483916,1
264.5145085,162.3728904,1
298.5459117,182.8602987,1
306.0556381,357.4152762,2
142.1591368,148.1029913,0
222.1453962,279.5433827,1
268.6885696,137.8784929,1
337.8981407,323.1086211,2
394.395324,216.5618921,2
221.0864095,74.26104387,0
403.0041562,330.3708521,2
291.5590511,328.8066486,2
87.20587601,111.9192082,0
231.9329468,142.5447414,1
246.5113744,201.6930621,1
315.3599679,310.4263416,2
299.20386,201.2293184,1
334.3262019,291.4385317,2
266.9351304,171.8651635,1
287.1027795,138.7962992,1
250.1793598,211.7768194,1
351.8990071,295.6092001,2
147.1341548,108.1744441,0
122.5089401,87.99186949,0
120.7043152,90.24109341,0
387.1111852,252.8839723,2
243.9795642,175.7492776,1
341.4912627,292.0262089,2
203.0512788,278.1873443,1
78.01211108,94.5330289,0
398.7320463,195.248436,2
346.8347469,295.4726195,2
329.564382,338.8243325,2
322.2074406,322.1865626,2
100.6999513,145.3631946,0
179.0704096,234.6842094,1
264.5478521,180.2004563,1
410.2759385,233.6584669,2
166.3897518,241.7016763,1
437.6252451,207.4621535,2
272.0509883,261.912542,1
171.6364661,37.14115597,0
271.7721377,152.8933835,1
403.3177791,243.117218,2
90.96919476,79.11949781,0
324.4319241,344.9451425,2
84.22045568,147.9863235,0
355.1447661,319.5312096,2
302.4079332,187.2084293,1
346.0756584,233.2763824,2
264.5449133,270.5641893,1
422.059028,213.7717996,2
257.8787341,343.1890711,2
106.5231757,137.382593,0
259.9119317,369.2189704,2
338.8535479,291.9200847,2
261.4996126,223.9248846,1
149.0826087,113.8263791,0
263.2458718,254.7297073,1
157.2366345,223.6776829,1
99.18368133,113.3573773,0
245.5610857,206.9794538,1
275.8334143,261.2678301,1
218.2154444,153.2449563,1
92.49072245,165.9357865,0
170.8795874,258.3754617,1
92.58826711,85.88880323,0
285.1335309,305.0231641,2
342.2165762,172.3663329,1
248.2881283,192.2007305,1
295.3137851,119.4129805,1
221.569155,165.5251443,1
212.0685285,237.6061527,1
434.5522508,182.8596733,2
312.5514742,95.95011774,1
259.9993355,165.753973,1
87.69950582,167.6225089,0
170.489697,117.2297194,0
199.658415,285.3919517,1
112.6010659,64.51981815,0
370.7429228,264.0859403,2
223.5356626,211.0488796,1
133.6930578,88.69615136,0
239.5722834,255.054859,1
168.1854845,263.3254005,1
359.3838027,328.6497686,2
331.7886168,341.7346362,2
218.9728696,266.6740556,1
247.8737949,268.578599,1
226.1486928,179.3654299,1
411.581984,170.9333867,2
313.2576272,329.3496717,2
235.3936379,181.9618147,1
256.8585586,262.2404512,1
241.7544789,258.7128753,1
199.0440925,286.3961883,1
256.3854633,179.6999227,1
167.3145275,158.1031329,0
253.2008861,190.266341,1
411.3760974,298.3743343,2
160.4083648,121.83503,0
271.25197,135.062345,1
243.3423542,201.7211389,1
114.1213735,67.54495831,0
60.55928384,172.2565195,0
273.7319198,122.7348079,1
109.4525914,116.2237294,0
374.9076669,265.4259933,2
110.3543457,175.4563686,0
176.919025,128.6522348,0
285.4300451,201.0319834,1
184.4192472,210.8468613,1
164.8886608,141.287361,0
153.5501568,81.37063685,0
325.3231975,134.5200174,1
397.5006513,218.0489348,2
332.3628195,334.7127573,2
380.9661541,190.1894353,2
117.2655363,108.7373774,0
224.4055212,287.1897975,1
199.0535186,41.68517189,0
